time,vehicle_id,x,y,speed,angle
66.6,10,298.4,376.71,11.67,180.0
66.7,11,191.02,298.4,13.78,90.0
66.7,12,295.2,479.05,13.81,180.0
66.7,13,304.8,50.9,11.21,0.0
66.7,14,591.37,304.8,3.73,270.0
66.7,4,517.73,295.2,12.11,90.0
66.7,5,298.4,311.4,0.0,180.0
66.7,6,24.12,304.8,15.01,270.0
66.7,7,301.6,288.6,0.0,0.0
66.7,8,159.49,304.8,15.6,270.0
66.7,9,295.64,295.2,12.18,90.0
66.7,10,298.4,375.54,11.68,180.0
66.8,11,192.4,298.4,13.84,90.0
66.8,12,295.2,477.68,13.7,180.0
66.8,13,304.8,52.03,11.3,0.0
66.8,14,590.98,304.8,3.96,270.0
66.8,4,518.96,295.2,12.2,90.0
66.8,5,298.4,311.4,0.0,180.0
66.8,6,22.63,304.8,14.96,270.0
66.8,7,301.6,288.6,0.0,0.0
66.8,8,157.92,304.8,15.67,270.0
66.8,9,296.86,295.2,12.17,90.0
66.8,10,298.4,374.37,11.69,180.0
66.9,11,193.79,298.4,13.89,90.0
66.9,12,295.2,476.31,13.72,180.0
66.9,13,304.8,53.15,11.23,0.0
66.9,14,590.56,304.8,4.21,270.0
66.9,4,520.18,295.2,12.2,90.0
66.9,5,298.4,311.4,0.0,180.0
66.9,6,21.13,304.8,14.94,270.0
66.9,7,301.6,288.6,0.0,0.0
66.9,8,156.36,304.8,15.63,270.0
66.9,9,298.09,295.2,12.26,90.0
66.9,10,298.4,373.2,11.7,180.0
67.0,11,195.17,298.4,13.83,90.0
67.0,12,295.2,474.94,13.69,180.0
67.0,13,304.8,54.28,11.27,0.0
67.0,14,590.12,304.8,4.36,270.0
67.0,4,521.39,295.2,12.14,90.0
67.0,5,298.4,311.4,0.0,180.0
67.0,6,19.63,304.8,15.01,270.0
67.0,7,301.6,288.6,0.0,0.0
67.0,8,154.79,304.8,15.66,270.0
67.0,9,299.3,295.2,12.14,90.0
67.0,10,298.4,372.03,11.69,180.0
67.1,11,196.55,298.4,13.81,90.0
67.1,12,295.2,473.57,13.75,180.0
67.1,13,304.8,55.4,11.24,0.0
67.1,14,589.66,304.8,4.58,270.0
67.1,4,522.6,295.2,12.14,90.0
67.1,5,298.4,311.4,0.0,180.0
67.1,6,18.13,304.8,15.02,270.0
67.1,7,301.6,288.6,0.0,0.0
67.1,8,153.23,304.8,15.6,270.0
67.1,9,300.53,295.2,12.25,90.0
67.1,10,298.4,370.86,11.73,180.0
67.2,11,197.94,298.4,13.9,90.0
67.2,12,295.2,472.2,13.69,180.0
67.2,13,304.8,56.53,11.24,0.0
67.2,14,589.18,304.8,4.81,270.0
67.2,4,523.82,295.2,12.13,90.0
67.2,5,298.4,311.4,0.0,180.0
67.2,6,16.63,304.8,14.95,270.0
67.2,7,301.6,288.6,0.0,0.0
67.2,8,151.66,304.8,15.69,270.0
67.2,9,301.75,295.2,12.24,90.0
67.2,10,298.4,369.69,11.66,180.0
67.3,11,199.33,298.4,13.86,90.0
67.3,12,295.2,470.82,13.75,180.0
67.3,13,304.8,57.65,11.23,0.0
67.3,14,588.68,304.8,4.98,270.0
67.3,4,525.04,295.2,12.21,90.0
67.3,5,298.4,311.4,0.0,180.0
67.3,6,15.13,304.8,15.03,270.0
67.3,7,301.6,288.6,0.0,0.0
67.3,8,150.1,304.8,15.62,270.0
67.3,9,302.97,295.2,12.21,90.0
67.3,10,298.4,368.53,11.64,180.0
67.4,11,200.71,298.4,13.87,90.0
67.4,12,295.2,469.45,13.69,180.0
67.4,13,304.8,58.77,11.22,0.0
67.4,14,588.16,304.8,5.24,270.0
67.4,4,526.26,295.2,12.22,90.0
67.4,5,298.4,311.4,0.0,180.0
67.4,6,13.63,304.8,14.96,270.0
67.4,7,301.6,288.6,0.0,0.0
67.4,8,148.54,304.8,15.6,270.0
67.4,9,304.19,295.2,12.17,90.0
67.4,10,298.4,367.36,11.7,180.0
67.5,11,202.09,298.4,13.79,90.0
67.5,12,295.2,468.08,13.74,180.0
67.5,13,304.8,59.9,11.28,0.0
67.5,14,587.61,304.8,5.45,270.0
67.5,4,527.48,295.2,12.22,90.0
67.5,5,298.4,311.4,0.0,180.0
67.5,6,12.13,304.8,15.04,270.0
67.5,7,301.6,288.6,0.0,0.0
67.5,8,146.97,304.8,15.72,270.0
67.5,9,305.41,295.2,12.23,90.0
67.5,10,298.4,366.19,11.64,180.0
67.6,11,203.47,298.4,13.78,90.0
67.6,12,295.2,466.71,13.69,180.0
67.6,13,304.8,61.02,11.21,0.0
67.6,14,587.05,304.8,5.68,270.0
67.6,4,528.69,295.2,12.13,90.0
67.6,5,298.4,311.4,0.0,180.0
67.6,6,10.63,304.8,14.99,270.0
67.6,7,301.6,288.6,0.0,0.0
67.6,8,145.4,304.8,15.72,270.0
67.6,9,306.63,295.2,12.23,90.0
67.6,10,298.4,365.03,11.64,180.0
67.7,11,204.86,298.4,13.89,90.0
67.7,12,295.2,465.34,13.7,180.0
67.7,13,304.8,62.15,11.28,0.0
67.7,14,586.46,304.8,5.86,270.0
67.7,4,529.91,295.2,12.2,90.0
67.7,5,298.4,311.4,0.0,180.0
67.7,6,9.13,304.8,15.0,270.0
67.7,7,301.6,288.6,0.0,0.0
67.7,8,143.84,304.8,15.6,270.0
67.7,9,307.85,295.2,12.21,90.0
67.7,10,298.4,363.86,11.65,180.0
67.8,11,206.25,298.4,13.89,90.0
67.8,12,295.2,463.96,13.79,180.0
67.8,13,304.8,63.28,11.32,0.0
67.8,14,585.85,304.8,6.1,270.0
67.8,4,531.13,295.2,12.22,90.0
67.8,5,298.4,311.4,0.0,180.0
67.8,6,7.63,304.8,14.97,270.0
67.8,7,301.6,288.6,0.0,0.0
67.8,8,142.27,304.8,15.67,270.0
67.8,9,309.07,295.2,12.14,90.0
67.8,10,298.4,362.69,11.73,180.0
67.9,11,207.63,298.4,13.85,90.0
67.9,12,295.2,462.58,13.76,180.0
67.9,13,304.8,64.4,11.23,0.0
67.9,14,585.22,304.8,6.26,270.0
67.9,4,532.35,295.2,12.18,90.0
67.9,5,298.4,311.4,0.0,180.0
67.9,6,6.14,304.8,14.96,270.0
67.9,7,301.6,288.6,0.0,0.0
67.9,8,140.7,304.8,15.68,270.0
67.9,9,310.28,295.2,12.15,90.0
67.9,10,298.4,361.52,11.7,180.0
68.0,11,209.02,298.4,13.82,90.0
68.0,12,295.2,461.21,13.73,180.0
68.0,13,304.8,65.53,11.27,0.0
68.0,14,584.58,304.8,6.42,270.0
68.0,4,533.58,295.2,12.23,90.0
68.0,5,298.4,311.4,0.0,180.0
68.0,6,4.64,304.8,14.94,270.0
68.0,7,301.6,288.6,0.0,0.0
68.0,8,139.14,304.8,15.6,270.0
68.0,9,311.51,295.2,12.25,90.0
68.0,10,298.4,360.35,11.71,180.0
68.1,11,210.4,298.4,13.82,90.0
68.1,12,295.2,459.83,13.78,180.0
68.1,13,304.8,66.65,11.21,0.0
68.1,14,583.93,304.8,6.56,270.0
68.1,4,534.8,295.2,12.2,90.0
68.1,5,298.4,311.4,0.0,180.0
68.1,6,3.14,304.8,15.04,270.0
68.1,7,301.6,288.6,0.0,0.0
68.1,8,137.58,304.8,15.62,270.0
68.1,9,312.73,295.2,12.18,90.0
68.1,10,298.4,359.18,11.68,180.0
68.2,11,211.79,298.4,13.9,90.0
68.2,12,295.2,458.47,13.69,180.0
68.2,13,304.8,67.78,11.3,0.0
68.2,14,583.25,304.8,6.75,270.0
68.2,4,536.01,295.2,12.15,90.0
68.2,5,298.4,311.4,0.0,180.0
68.2,6,1.64,304.8,14.97,270.0
68.2,7,301.6,288.6,0.0,0.0
68.2,8,136.01,304.8,15.7,270.0
68.2,9,313.94,295.2,12.14,90.0
68.2,10,298.4,358.01,11.73,180.0
68.3,11,213.17,298.4,13.81,90.0
68.3,12,295.2,457.09,13.72,180.0
68.3,13,304.8,68.91,11.28,0.0
68.3,14,582.55,304.8,6.99,270.0
68.3,4,537.23,295.2,12.23,90.0
68.3,5,298.4,311.4,0.0,180.0
68.3,6,0.15,304.8,14.96,270.0
68.3,7,301.6,288.6,0.0,0.0
68.3,8,134.45,304.8,15.65,270.0
68.3,9,315.16,295.2,12.2,90.0
68.3,10,298.4,356.84,11.67,180.0
68.4,11,214.55,298.4,13.82,90.0
68.4,12,295.2,455.72,13.69,180.0
68.4,13,304.8,70.03,11.25,0.0
68.4,14,581.83,304.8,7.22,270.0
68.4,4,538.46,295.2,12.24,90.0
68.4,5,298.4,311.4,0.0,180.0
68.4,7,301.6,288.6,0.0,0.0
68.4,8,132.88,304.8,15.69,270.0
68.4,9,316.39,295.2,12.24,90.0
68.4,10,298.4,355.68,11.65,180.0
68.5,11,215.93,298.4,13.78,90.0
68.5,12,295.2,454.35,13.79,180.0
68.5,13,304.8,71.16,11.29,0.0
68.5,14,581.08,304.8,7.48,270.0
68.5,4,539.68,295.2,12.19,90.0
68.5,5,298.4,311.4,0.0,180.0
68.5,7,301.6,288.6,0.0,0.0
68.5,8,131.32,304.8,15.62,270.0
68.5,9,317.6,295.2,12.14,90.0
68.5,10,298.4,354.5,11.74,180.0
68.6,11,217.31,298.4,13.79,90.0
68.6,12,295.2,452.97,13.76,180.0
68.6,13,304.8,72.29,11.28,0.0
68.6,14,580.31,304.8,7.7,270.0
68.6,4,540.9,295.2,12.19,90.0
68.6,5,298.4,311.4,0.0,180.0
68.6,7,301.6,288.6,0.0,0.0
68.6,8,129.75,304.8,15.66,270.0
68.6,9,318.81,295.2,12.13,90.0
68.6,10,298.4,353.33,11.7,180.0
68.7,11,218.7,298.4,13.87,90.0
68.7,12,295.2,451.6,13.71,180.0
68.7,13,304.8,73.42,11.27,0.0
68.7,14,579.53,304.8,7.85,270.0
68.7,4,542.11,295.2,12.14,90.0
68.7,5,298.4,311.4,0.0,180.0
68.7,7,301.6,288.6,0.0,0.0
68.7,8,128.19,304.8,15.63,270.0
68.7,9,320.03,295.2,12.21,90.0
68.7,10,298.4,352.17,11.68,180.0
68.8,11,220.08,298.4,13.83,90.0
68.8,12,295.2,450.22,13.81,180.0
68.8,13,304.8,74.55,11.31,0.0
68.8,14,578.73,304.8,7.99,270.0
68.8,4,543.33,295.2,12.17,90.0
68.8,5,298.4,311.4,0.0,180.0
68.8,7,301.6,288.6,0.0,0.0
68.8,8,126.62,304.8,15.72,270.0
68.8,9,321.25,295.2,12.19,90.0
68.8,10,298.4,351.0,11.7,180.0
68.9,11,221.47,298.4,13.88,90.0
68.9,12,295.2,448.85,13.72,180.0
68.9,13,304.8,75.67,11.2,0.0
68.9,14,577.91,304.8,8.21,270.0
68.9,4,544.55,295.2,12.21,90.0
68.9,5,298.4,311.4,0.0,180.0
68.9,7,301.6,288.6,0.0,0.0
68.9,8,125.05,304.8,15.64,270.0
68.9,9,322.48,295.2,12.22,90.0
68.9,10,298.4,349.83,11.66,180.0
69.0,11,222.85,298.4,13.79,90.0
69.0,12,295.2,447.47,13.79,180.0
69.0,13,304.8,76.79,11.21,0.0
69.0,14,577.06,304.8,8.45,270.0
69.0,4,545.77,295.2,12.23,90.0
69.0,5,298.4,311.4,0.0,180.0
69.0,7,301.6,288.6,0.0,0.0
69.0,8,123.49,304.8,15.64,270.0
69.0,9,323.69,295.2,12.17,90.0
69.0,10,298.4,348.67,11.65,180.0
69.1,11,224.24,298.4,13.9,90.0
69.1,12,295.2,446.1,13.71,180.0
69.1,13,304.8,77.91,11.26,0.0
69.1,14,576.2,304.8,8.61,270.0
69.1,4,546.98,295.2,12.11,90.0
69.1,5,298.4,311.4,0.0,180.0
69.1,7,301.6,288.6,0.0,0.0
69.1,8,121.92,304.8,15.65,270.0
69.1,9,324.91,295.2,12.22,90.0
69.1,10,298.4,347.49,11.72,180.0
69.2,11,225.62,298.4,13.86,90.0
69.2,12,295.2,444.72,13.77,180.0
69.2,13,304.8,79.04,11.21,0.0
69.2,14,575.31,304.8,8.86,270.0
69.2,4,548.2,295.2,12.17,90.0
69.2,5,298.4,311.4,0.0,180.0
69.2,7,301.6,288.6,0.0,0.0
69.2,8,120.36,304.8,15.66,270.0
69.2,9,326.14,295.2,12.25,90.0
69.2,10,298.4,346.32,11.72,180.0
69.3,11,227.01,298.4,13.88,90.0
69.3,12,295.2,443.35,13.71,180.0
69.3,13,304.8,80.16,11.24,0.0
69.3,14,574.41,304.8,9.06,270.0
69.3,4,549.42,295.2,12.23,90.0
69.3,5,298.4,311.4,0.0,180.0
69.3,7,301.6,288.6,0.0,0.0
69.3,8,118.79,304.8,15.69,270.0
69.3,9,327.36,295.2,12.17,90.0
69.3,10,298.4,345.15,11.7,180.0
69.4,11,228.39,298.4,13.78,90.0
69.4,12,295.2,441.97,13.78,180.0
69.4,13,304.8,81.28,11.21,0.0
69.4,14,573.49,304.8,9.2,270.0
69.4,4,550.64,295.2,12.17,90.0
69.4,5,298.4,311.4,0.0,180.0
69.4,7,301.6,288.6,0.0,0.0
69.4,8,117.22,304.8,15.66,270.0
69.4,9,328.57,295.2,12.19,90.0
69.4,10,298.4,343.99,11.67,180.0
69.5,11,229.76,298.4,13.78,90.0
69.5,12,295.2,440.6,13.74,180.0
69.5,13,304.8,82.4,11.22,0.0
69.5,14,572.55,304.8,9.35,270.0
69.5,4,551.86,295.2,12.23,90.0
69.5,5,298.4,311.4,0.0,180.0
69.5,7,301.6,288.6,0.0,0.0
69.5,8,115.66,304.8,15.61,270.0
69.5,9,329.79,295.2,12.19,90.0
69.5,10,298.4,342.86,11.26,180.0
69.6,11,231.15,298.4,13.88,90.0
69.6,12,295.2,439.23,13.7,180.0
69.6,13,304.8,83.53,11.24,0.0
69.6,14,571.6,304.8,9.5,270.0
69.6,4,553.09,295.2,12.24,90.0
69.6,5,298.4,311.4,0.0,180.0
69.6,7,301.6,288.6,0.0,0.0
69.6,8,114.09,304.8,15.68,270.0
69.6,9,331.02,295.2,12.24,90.0
69.6,10,298.4,341.76,11.0,180.0
69.7,11,232.53,298.4,13.81,90.0
69.7,12,295.2,437.86,13.7,180.0
69.7,13,304.8,84.65,11.22,0.0
69.7,14,570.64,304.8,9.67,270.0
69.7,4,554.31,295.2,12.22,90.0
69.7,5,298.4,311.4,0.0,180.0
69.7,7,301.6,288.6,0.0,0.0
69.7,8,112.53,304.8,15.66,270.0
69.7,9,332.24,295.2,12.18,90.0
69.7,10,298.4,340.69,10.65,180.0
69.8,11,233.92,298.4,13.88,90.0
69.8,12,295.2,436.48,13.72,180.0
69.8,13,304.8,85.77,11.26,0.0
69.8,14,569.65,304.8,9.82,270.0
69.8,4,555.53,295.2,12.16,90.0
69.8,5,298.4,311.4,0.0,180.0
69.8,7,301.6,288.6,0.0,0.0
69.8,8,110.96,304.8,15.64,270.0
69.8,9,333.45,295.2,12.16,90.0
69.8,10,298.4,339.66,10.32,180.0
69.9,11,235.3,298.4,13.81,90.0
69.9,12,295.2,435.11,13.69,180.0
69.9,13,304.8,86.9,11.27,0.0
69.9,14,568.66,304.8,9.98,270.0
69.9,4,556.74,295.2,12.15,90.0
69.9,5,298.4,311.4,0.0,180.0
69.9,7,301.6,288.6,0.0,0.0
69.9,8,109.4,304.8,15.6,270.0
69.9,9,334.66,295.2,12.14,90.0
69.9,10,298.4,338.66,10.01,180.0
70.0,11,236.68,298.4,13.81,90.0
70.0,12,295.2,433.73,13.8,180.0
70.0,13,304.8,88.02,11.23,0.0
70.0,14,567.63,304.8,10.21,270.0
70.0,15,594.9,304.8,0.0,270.0
70.0,4,557.96,295.2,12.23,90.0
70.0,5,298.4,311.4,0.0,180.0
70.0,7,301.6,288.6,0.0,0.0
70.0,8,107.83,304.8,15.69,270.0
70.0,9,335.88,295.2,12.14,90.0
70.0,10,298.4,337.7,9.64,180.0
70.1,11,238.07,298.4,13.87,90.0
70.1,12,295.2,432.36,13.79,180.0
70.1,13,304.8,89.15,11.28,0.0
70.1,14,566.59,304.8,10.4,270.0
70.1,15,594.87,304.8,0.25,270.0
70.1,4,559.19,295.2,12.22,90.0
70.1,5,298.4,311.4,0.0,180.0
70.1,7,301.6,288.6,0.0,0.0
70.1,8,106.27,304.8,15.64,270.0
70.1,9,337.09,295.2,12.16,90.0
70.1,10,298.4,336.76,9.35,180.0
70.2,11,239.45,298.4,13.81,90.0
70.2,12,295.2,430.98,13.77,180.0
70.2,13,304.8,90.28,11.27,0.0
70.2,14,565.54,304.8,10.55,270.0
70.2,15,594.83,304.8,0.5,270.0
70.2,4,560.41,295.2,12.2,90.0
70.2,5,298.4,311.4,0.0,180.0
70.2,7,301.6,288.6,0.0,0.0
70.2,8,104.7,304.8,15.69,270.0
70.2,9,338.31,295.2,12.13,90.0
70.2,10,298.4,335.85,9.08,180.0
70.3,11,240.83,298.4,13.81,90.0
70.3,12,295.2,429.6,13.79,180.0
70.3,13,304.8,91.4,11.26,0.0
70.3,14,564.47,304.8,10.68,270.0
70.3,15,594.75,304.8,0.73,270.0
70.3,4,561.63,295.2,12.21,90.0
70.3,5,298.4,311.4,0.0,180.0
70.3,7,301.6,288.6,0.0,0.0
70.3,8,103.13,304.8,15.7,270.0
70.3,9,339.53,295.2,12.23,90.0
70.3,10,298.4,334.99,8.67,180.0
70.4,11,242.22,298.4,13.85,90.0
70.4,12,295.2,428.23,13.7,180.0
70.4,13,304.8,92.53,11.27,0.0
70.4,14,563.38,304.8,10.86,270.0
70.4,15,594.65,304.8,0.97,270.0
70.4,4,562.84,295.2,12.14,90.0
70.4,5,298.4,311.4,0.0,180.0
70.4,7,301.6,288.6,0.0,0.0
70.4,8,101.57,304.8,15.61,270.0
70.4,9,340.75,295.2,12.18,90.0
70.4,10,298.4,334.15,8.41,180.0
70.5,11,243.6,298.4,13.82,90.0
70.5,12,295.2,426.86,13.69,180.0
70.5,13,304.8,93.65,11.24,0.0
70.5,14,562.27,304.8,11.11,270.0
70.5,15,594.53,304.8,1.22,270.0
70.5,4,564.05,295.2,12.14,90.0
70.5,5,298.4,311.4,0.0,180.0
70.5,7,301.6,288.6,0.0,0.0
70.5,8,100.0,304.8,15.71,270.0
70.5,9,341.97,295.2,12.21,90.0
70.5,10,298.4,333.33,8.17,180.0
70.6,11,244.98,298.4,13.81,90.0
70.6,12,295.2,425.49,13.74,180.0
70.6,13,304.8,94.79,11.32,0.0
70.6,14,561.14,304.8,11.35,270.0
70.6,15,594.39,304.8,1.44,270.0
70.6,4,565.27,295.2,12.13,90.0
70.6,5,298.4,311.4,0.0,180.0
70.6,7,301.6,288.6,0.0,0.0
70.6,8,98.44,304.8,15.64,270.0
70.6,9,343.19,295.2,12.16,90.0
70.6,10,298.4,332.55,7.82,180.0
70.7,11,246.37,298.4,13.84,90.0
70.7,12,295.2,424.11,13.74,180.0
70.7,13,304.8,95.91,11.22,0.0
70.7,14,559.98,304.8,11.61,270.0
70.7,15,594.22,304.8,1.69,270.0
70.7,4,566.48,295.2,12.18,90.0
70.7,5,298.4,311.4,0.0,180.0
70.7,7,301.6,288.6,0.0,0.0
70.7,8,96.87,304.8,15.62,270.0
70.7,9,344.4,295.2,12.15,90.0
70.7,10,298.4,331.79,7.58,180.0
70.8,11,247.75,298.4,13.87,90.0
70.8,12,295.2,422.73,13.78,180.0
70.8,13,304.8,97.04,11.27,0.0
70.8,14,558.8,304.8,11.75,270.0
70.8,15,594.03,304.8,1.88,270.0
70.8,4,567.71,295.2,12.21,90.0
70.8,5,298.4,311.4,0.0,180.0
70.8,7,301.6,288.6,0.0,0.0
70.8,8,95.31,304.8,15.65,270.0
70.8,9,345.62,295.2,12.2,90.0
70.8,10,298.4,331.07,7.22,180.0
70.9,11,249.14,298.4,13.87,90.0
70.9,12,295.2,421.35,13.81,180.0
70.9,13,304.8,98.16,11.24,0.0
70.9,14,557.61,304.8,11.92,270.0
70.9,15,593.83,304.8,2.07,270.0
70.9,4,568.93,295.2,12.21,90.0
70.9,5,298.4,311.4,0.0,180.0
70.9,7,301.6,288.6,0.0,0.0
70.9,8,93.74,304.8,15.69,270.0
70.9,9,346.84,295.2,12.14,90.0
70.9,10,298.4,330.36,7.02,180.0
71.0,11,250.52,298.4,13.85,90.0
71.0,12,295.2,419.98,13.77,180.0
71.0,13,304.8,99.28,11.22,0.0
71.0,14,556.4,304.8,12.08,270.0
71.0,15,593.6,304.8,2.25,270.0
71.0,4,570.14,295.2,12.12,90.0
71.0,5,298.4,311.4,0.0,180.0
71.0,7,301.6,288.6,0.0,0.0
71.0,8,92.17,304.8,15.68,270.0
71.0,9,348.06,295.2,12.22,90.0
71.0,10,298.4,329.69,6.7,180.0
71.1,11,251.91,298.4,13.85,90.0
71.1,12,295.2,418.6,13.76,180.0
71.1,13,304.8,100.41,11.28,0.0
71.1,14,555.18,304.8,12.21,270.0
71.1,15,593.36,304.8,2.44,270.0
71.1,4,571.35,295.2,12.15,90.0
71.1,5,298.4,311.4,0.0,180.0
71.1,7,301.6,288.6,0.0,0.0
71.1,8,90.61,304.8,15.62,270.0
71.1,9,349.27,295.2,12.15,90.0
71.1,10,298.4,329.05,6.43,180.0
71.2,11,253.3,298.4,13.9,90.0
71.2,12,295.2,417.22,13.8,180.0
71.2,13,304.8,101.53,11.25,0.0
71.2,14,553.94,304.8,12.47,270.0
71.2,15,593.09,304.8,2.66,270.0
71.2,4,572.57,295.2,12.16,90.0
71.2,5,298.4,311.4,0.0,180.0
71.2,7,301.6,288.6,0.0,0.0
71.2,8,89.04,304.8,15.67,270.0
71.2,9,350.49,295.2,12.16,90.0
71.2,10,298.4,328.44,6.1,180.0
71.3,11,254.69,298.4,13.89,90.0
71.3,12,295.2,415.84,13.79,180.0
71.3,13,304.8,102.66,11.2,0.0
71.3,14,552.66,304.8,12.72,270.0
71.3,15,592.81,304.8,2.79,270.0
71.3,4,573.78,295.2,12.13,90.0
71.3,5,298.4,311.4,0.0,180.0
71.3,7,301.6,288.6,0.0,0.0
71.3,8,87.47,304.8,15.71,270.0
71.3,9,351.7,295.2,12.16,90.0
71.3,10,298.4,327.85,5.92,180.0
71.4,11,256.08,298.4,13.87,90.0
71.4,12,295.2,414.46,13.78,180.0
71.4,13,304.8,103.79,11.3,0.0
71.4,14,551.38,304.8,12.85,270.0
71.4,15,592.51,304.8,3.0,270.0
71.4,4,575.0,295.2,12.14,90.0
71.4,5,298.4,311.4,0.0,180.0
71.4,7,301.6,288.6,0.0,0.0
71.4,8,85.9,304.8,15.71,270.0
71.4,9,352.93,295.2,12.23,90.0
71.4,10,298.4,327.29,5.56,180.0
71.5,11,257.46,298.4,13.85,90.0
71.5,12,295.2,413.09,13.71,180.0
71.5,13,304.8,104.91,11.23,0.0
71.5,14,550.07,304.8,13.07,270.0
71.5,15,592.2,304.8,3.17,270.0
71.5,4,576.22,295.2,12.23,90.0
71.5,5,298.4,311.4,0.0,180.0
71.5,7,301.6,288.6,0.0,0.0
71.5,8,84.33,304.8,15.66,270.0
71.5,9,354.15,295.2,12.25,90.0
71.5,10,298.4,326.76,5.34,180.0
71.6,11,258.84,298.4,13.8,90.0
71.6,12,295.2,411.72,13.75,180.0
71.6,13,304.8,106.04,11.3,0.0
71.6,14,548.75,304.8,13.27,270.0
71.6,15,591.86,304.8,3.31,270.0
71.6,4,577.44,295.2,12.16,90.0
71.6,5,298.4,311.4,0.0,180.0
71.6,7,301.6,288.6,0.0,0.0
71.6,8,82.77,304.8,15.68,270.0
71.6,9,355.37,295.2,12.18,90.0
71.6,10,298.4,326.25,5.07,180.0
71.7,11,260.23,298.4,13.85,90.0
71.7,12,295.2,410.35,13.7,180.0
71.7,13,304.8,107.17,11.28,0.0
71.7,14,547.4,304.8,13.42,270.0
71.7,15,591.52,304.8,3.46,270.0
71.7,4,578.65,295.2,12.18,90.0
71.7,5,298.4,311.4,0.0,180.0
71.7,7,301.6,288.6,0.0,0.0
71.7,8,81.2,304.8,15.64,270.0
71.7,9,356.58,295.2,12.13,90.0
71.7,10,298.4,325.77,4.86,180.0
71.8,11,261.61,298.4,13.87,90.0
71.8,12,295.2,408.97,13.79,180.0
71.8,13,304.8,108.29,11.2,0.0
71.8,14,546.05,304.8,13.58,270.0
71.8,15,591.15,304.8,3.71,270.0
71.8,4,579.87,295.2,12.19,90.0
71.8,5,298.4,311.4,0.0,180.0
71.8,7,301.6,288.6,0.0,0.0
71.8,8,79.64,304.8,15.62,270.0
71.8,9,357.81,295.2,12.23,90.0
71.8,10,298.4,325.31,4.61,180.0
71.9,11,263.0,298.4,13.89,90.0
71.9,12,295.2,407.59,13.8,180.0
71.9,13,304.8,109.42,11.32,0.0
71.9,14,544.67,304.8,13.74,270.0
71.9,15,590.75,304.8,3.96,270.0
71.9,4,581.1,295.2,12.24,90.0
71.9,5,298.4,311.4,0.0,180.0
71.9,7,301.6,288.6,0.0,0.0
71.9,8,78.08,304.8,15.64,270.0
71.9,9,359.02,295.2,12.16,90.0
71.9,10,298.4,324.87,4.34,180.0
72.0,11,264.38,298.4,13.82,90.0
72.0,12,295.2,406.22,13.69,180.0
72.0,13,304.8,110.54,11.22,0.0
72.0,14,543.28,304.8,13.93,270.0
72.0,15,590.34,304.8,4.1,270.0
72.0,4,582.31,295.2,12.19,90.0
72.0,5,298.4,311.4,0.0,180.0
72.0,7,301.6,288.6,0.0,0.0
72.0,8,76.51,304.8,15.62,270.0
72.0,9,360.24,295.2,12.15,90.0
72.0,10,298.4,324.46,4.14,180.0
72.1,11,265.76,298.4,13.78,90.0
72.1,12,295.2,404.85,13.69,180.0
72.1,13,304.8,111.66,11.23,0.0
72.1,14,541.87,304.8,14.12,270.0
72.1,15,589.91,304.8,4.34,270.0
72.1,4,583.54,295.2,12.22,90.0
72.1,5,298.4,311.4,0.0,180.0
72.1,7,301.6,288.6,0.0,0.0
72.1,8,74.95,304.8,15.68,270.0
72.1,9,361.45,295.2,12.14,90.0
72.1,10,298.4,324.06,3.95,180.0
72.2,11,267.14,298.4,13.82,90.0
72.2,12,295.2,403.48,13.71,180.0
72.2,13,304.8,112.78,11.21,0.0
72.2,14,540.43,304.8,14.36,270.0
72.2,15,589.46,304.8,4.52,270.0
72.2,4,584.75,295.2,12.16,90.0
72.2,5,298.4,311.4,0.0,180.0
72.2,7,301.6,288.6,0.0,0.0
72.2,8,73.38,304.8,15.69,270.0
72.2,9,362.67,295.2,12.2,90.0
72.2,10,298.4,323.69,3.74,180.0
72.3,11,268.53,298.4,13.9,90.0
72.3,12,295.2,402.1,13.8,180.0
72.3,13,304.8,113.91,11.26,0.0
72.3,14,538.98,304.8,14.55,270.0
72.3,15,588.98,304.8,4.76,270.0
72.3,4,585.97,295.2,12.19,90.0
72.3,5,298.4,311.4,0.0,180.0
72.3,7,301.6,288.6,0.0,0.0
72.3,8,71.81,304.8,15.66,270.0
72.3,9,363.89,295.2,12.14,90.0
72.3,10,298.4,323.34,3.45,180.0
72.4,11,269.92,298.4,13.86,90.0
72.4,12,295.2,400.72,13.77,180.0
72.4,13,304.8,115.04,11.27,0.0
72.4,14,537.5,304.8,14.79,270.0
72.4,15,588.48,304.8,5.02,270.0
72.4,4,587.19,295.2,12.17,90.0
72.4,5,298.4,311.4,0.0,180.0
72.4,7,301.6,288.6,0.0,0.0
72.4,8,70.25,304.8,15.63,270.0
72.4,9,365.1,295.2,12.17,90.0
72.4,10,298.4,323.01,3.34,180.0
72.5,11,271.31,298.4,13.9,90.0
72.5,12,295.2,399.35,13.73,180.0
72.5,13,304.8,116.16,11.26,0.0
72.5,14,536.0,304.8,15.01,270.0
72.5,15,587.95,304.8,5.24,270.0
72.5,4,588.41,295.2,12.19,90.0
72.5,5,298.4,311.4,0.0,180.0
72.5,7,301.6,288.6,0.0,0.0
72.5,8,68.68,304.8,15.69,270.0
72.5,9,366.33,295.2,12.26,90.0
72.5,10,298.4,322.7,3.08,180.0
72.6,11,272.69,298.4,13.79,90.0
